plainText,key,cipherText
10010000,1010000011,01010100
01001001,0000100110,10101010
00111101,1000111100,10110101
00110110,1001110011,01101101
10000000,0000000000,01110110
10011001,1000101010,00110100
10101110,1111101111,00100000
01100011,0110010000,00110011
00010001,1001111110,01010110
00101110,1000011000,10111001
00000101,1101011100,00101111
01100101,1010101101,01000010
01010001,1111111101,10101001
01010010,1011000001,11000101
10100000,0000100100,01110111
11111000,0000001011,01011000
10101011,1010100001,00000001
01010100,1001000011,10111010
11000000,1100111110,01001000
01000110,1101000001,01100011
00011110,0010011011,01110001
00011110,0100111011,01111001
01001101,1001111010,11000001
10111000,1101110001,11010011
00111011,1010001000,01101011
00000011,0011000000,11011000
11010110,0010100101,00100111
11101111,1100010010,10100100
11011000,0000010100,01100111
00111110,0100001100,00010110
10110111,0010010100,11110100
11111101,1000111000,10001010
10100101,0010000101,01100010
10011111,1011011111,00110111
10111101,0110001011,00011100
00110110,0010011011,01100111
00000100,1011101110,00100010
10001111,1011001101,11100001
10101010,1110111101,00110110
10011100,1010101110,10011011
10011000,1101111100,00000011
10100100,0101001111,01101111
10011001,1111111000,11101001
11001000,1110100000,11000100
00111100,1011010101,00011101
00000011,1110011000,00101111
01110111,0011111001,00101100
10101101,1011111101,10010100
00000101,1100000111,10100000
11100110,0011000110,11000011
01100111,0110010110,11011001
01011101,0010011101,11110110
00101110,1101111001,01011110
11110001,1000001001,01111101
00011110,1101101000,11010101
01011111,0101011110,10111100
11100011,0101110111,01000100
10011001,1110001001,11010011
01010010,0001100011,00011110
01001111,0001010001,00110011
00110011,1100101010,01011001
00001101,1100101100,11001011
00110011,0001101100,10010101
00001011,0001110000,00101011
01010100,0111001101,10001010
00000000,0001010011,00001011
11000101,1011011100,10010000
01111101,0001100100,00011010
01011001,1110110011,01010100
10011011,1111010111,10110100
00011001,1101100010,01110100
11011100,0111111000,11000111
00110100,0010001011,11001001
00011010,0111101101,01001000
10101111,1110001101,10101111
01110000,1101010111,11011110
01000011,1111110001,01010010
11111001,1111110100,11101100
11000001,1000111000,11001100
10000000,0100000110,11101011
10010011,1111101100,11100000
01000101,0001010000,01011111
01001101,0000110100,11010010
00001001,0010011100,00101000
10110000,0000010011,00001101
00111111,1111000100,01100110
01101100,0111111011,11010010
10010001,0000000011,10110001
00100100,1110000011,11100010
00000001,0001001011,00010100
11001000,1110100011,10100011
00111111,1010000100,01100000
11100111,0000100100,10111100
11010110,1110101011,10110010
10101110,1001011100,10110100
11100010,0001011010,00110001
11111100,0000001010,01111100
01101110,0101010011,01011010
00101000,1111100101,10001100
01010101,0011100010,11000001
01000010,1011110110,11111011
01101010,0001101101,11001001
01110100,1110111100,11011100
11001000,1101010110,10110100
11101110,1100011101,01101111
10000100,1001011001,00001010
01110001,0101000100,01110100
10000101,0010010000,01000011
11011010,1111010011,00110000
11111001,0011000001,01111001
10001101,0000100100,11001001
01101100,0111100000,10001101
01010000,1110110111,01101010
11110010,1010001011,01011111
00011101,1111011101,11000110
01011100,0011010110,01011110
10011101,1000110111,11001110
01110111,0011000110,11011101
00101011,1011011010,10111011
10000011,0111010011,01110000
10010110,0111110001,00101111
11001000,1111111110,11101000
00000000,0101000101,10010110
11000100,1110110100,00010111
10100110,1100000111,10100010
01100010,0111011111,10111010
10101000,0000000111,10000000
11001000,0010101100,00101011
10001100,0101100010,00101011
01100001,0000001100,10011110
00001100,1111001010,10010011
00101010,1010000010,10101111
01001011,0001100110,01011101
10100001,0111100100,00100100
01010001,1100101111,01011101
10100101,1100011110,11110111
11111010,0001111110,01110000
11011010,0100111010,01101111
00111101,1000110011,11100101
01001100,0110010100,00001111
01011101,1011111111,00010100
00011001,0111001110,11111000
00010010,0101101110,11010001
10100000,1111001001,10100011
11110110,1111101011,11011100
01101101,0101011110,00001110
11010010,1011110010,11111011
10110011,1111111100,10100001
00010001,0101101110,11111010
10010000,1111001010,11110011
01011001,1000010101,01011111
00010011,0000001101,10001110
11111100,1010000111,10011100
00001110,1001010110,00001000
01111111,0110000100,01010010
01010000,0001100000,00001000
11110000,0011001101,00100001
11111011,1001000110,01001000
10110100,0111111100,01111000
10100000,1011000010,11110010
00000011,1010111011,11010010
01100001,0110011000,01111010
10010000,0111111101,01111100
11101001,1110101110,10011110
11010101,0010011010,10000110
01110110,0010100110,01100110
00001010,0110000111,11111101
00110001,0010000001,00000011
00110101,0100000111,11010010
11001110,0100000000,01001000
11101010,1100110111,00111000
01111001,1110011001,00001000
00101101,0100110000,01101011
01111101,0110110111,11001100
10010001,0110011110,11111010
00111010,1010010110,01001000
00101001,0110101100,00101100
01010000,0000111000,00000100
00010000,1100100000,00111100
10011010,1010101110,00000001
00011100,0001010001,10011010
10001001,0000010101,00000100
11001100,1000100010,10001111
10110011,0101111100,00111011
01010001,0111000101,11010100
01000000,0010010101,01001101
00110101,0010000010,11111011
00101001,1010100111,11011011
00110010,0001010001,10001000
00100111,1111011001,00001101
00110010,1100111111,11000001
11011001,0000110000,10110111
00100001,0100111101,00000111
00110100,1111000111,01100010
01111110,0110001101,00100111
11011010,1010110000,10000011
01110010,0111001111,00001100
10101110,1110101100,11011011
10001100,1110110000,10011101
10000111,0100000100,10000100
10101001,1000000011,01110000
00101011,0011110010,01101101
00010000,0000000011,11101111
10010101,1001111001,11110111
10111111,0001101111,11001010
01000010,1101001001,01100100
11100100,0001010101,00001000
01010101,1000011000,01011110
01100101,1101000000,11000000
00011111,0010010011,11101100
01001101,1010110100,01101001
10111010,0000010000,01100111
00011010,1001010000,10111111
01011100,0101101111,00111000
01011001,0001010011,00001010
11111110,1000010011,01110011
00101001,0000111110,00011101
11101101,1010100100,00001011
10011111,1111111001,10001110
11001010,1110100100,00000100
00110110,0110010010,10010110
10001100,1110000011,01110010
10001000,1110010101,01110101
00001110,1011100001,00010001
00011101,1101010100,10111011
01111100,0100100010,01011000
11011111,1110001011,01001001
00000110,0101100000,10010010
01001111,1011001100,11010110
10110001,1001010011,00001110
01000010,0111110111,00000000
01011110,0111110101,01001000
11011110,1101110100,10101101
00011110,0000101101,10010011
00111100,1011110000,01011101
01001011,0000001010,10111000
10001100,0101110110,11000111
10010111,0101010011,10101010
00000100,0010110101,10111100
11011010,0001111111,11010001
01001101,0011000101,10110100
01101001,0011001000,01110011
01110101,0010111010,01101000
00011001,1100101100,10010001
00010000,1100100001,01011001
00001001,0101100110,01011100
01101011,0100011111,10011101
10010001,1011010010,01000111
11000011,1101110001,01011100
11101010,1011100111,01110111
00001100,1010000011,00110100
00100000,0111000111,00100110
11100101,0010100110,11100111
11100110,0001101110,01111001
00111110,1011000111,10000011
01001100,1101111100,11000101
00000110,0000001110,01010111
00001001,0000111101,00100100
01010110,0110110010,10001010
10010011,0001001111,10111100
01100001,0010011110,01101011
00000010,0111101101,11000001
00111100,0101100100,10111111
11101100,0001001110,01111100
00010100,0001101001,10011110
00110100,0101000110,00100101
01100010,0100001101,11100001
01001111,1001100010,00101101
11010000,1111011110,00000011
11100011,1100110100,11010011
01010101,1111110110,01111001
01010010,1010001010,11110100
10010100,1010001000,10000010
01011011,0110001011,10101110
01100111,0001100011,01000110
11100011,0000101011,10100011
10110010,0101111111,10110111
10111111,0001011100,01000000
01111010,1001010100,00000110
01001111,1100011001,00110001
00101110,1110110111,01100111
01100100,0000100000,10101101
10111010,0101100110,11110001
11011000,0101100111,10011101
01110110,1100010111,01110110
10100111,0010110111,10001010
01111001,0100100011,11100101
10011101,0111000011,10110100
11010110,1110010010,10111100
10001010,0000111100,01101111
11000000,0110010011,01010010
00100100,1111011111,00100010
11111001,1110110011,10011010
11100111,0100001101,01001101
00010010,0010011111,00100111
10100111,1000101010,00011001
10011100,0100110011,10101110
10011011,1101101000,01001011
00111001,1110100000,10000110
10110100,0111100010,10001110
10000111,0011010101,11010110
01101000,0001011100,10001010
01111001,1100110001,00110010
11110101,1110101001,00110000
00011010,1001001101,11110100
11001000,1011000011,01110001
10001101,1101000100,01001101
10110101,0111011111,00110000
11001110,1011010011,10011011
10101010,1110010111,11100100
11110111,0001100100,11010000
10001110,0000011110,11101100
00010111,1001100011,10011101
11100010,1010001000,00000001
00110100,0110101110,01101101
10011000,1101011010,01001000
00111001,1100100110,10101101
00110011,0110001101,11101011
00100010,1111100100,11010110
01010111,0000001101,11111111
10110110,1110111111,11101010
00110011,1001101011,10110110
10000100,0100111010,01001001
11111001,1000111100,11100010
01111110,1001010010,10010010
00111000,1000011100,01111111
10000010,0110011110,11011101
00110101,0111000001,00100100
01011101,1000000000,10010111
11010111,1110001101,01010110
11100110,0101011111,10010001
01011101,1110110011,11010001
10100000,1000111000,01010010
00111010,0011111101,10100101
00101010,1110010101,00010110
01000010,1011011100,01101101
10010110,1011101110,00001100
10110011,1101100101,00000010
01000010,1100010000,00101101
01110101,1100111000,00010110
11110101,1100101000,11110001
10100000,0001100100,01010001
01010100,0111010000,11101001
10110111,0100111010,01001011
10011010,0000110110,10001100
11010111,0100101111,10011111
00000110,0100001000,01110000
10100001,1001001000,10000101
00101001,0110000110,10111110
01001001,0010100000,11111011
00010100,1100111000,01100101
01100010,0000100010,10011111
10001001,1110101010,00001011
00100100,0101010101,01111010
11000100,0100100000,10100011
11010000,0101010001,10100111
01100010,1111100110,00010110
11000100,1110001001,00001110
01011010,0110110000,11110101
01011010,1000110100,01101000
11011001,1111111000,01011001
11010010,0001001010,11101011
10001011,0101011001,11010000
01001010,1101011000,11000110
01110111,0101111111,10101011
00110010,1100100001,10110010
10110000,0100110111,00101000
10000101,1101011100,01101001
11011111,1100001111,01000000
01001110,1100100101,00100110
00100010,0110001000,10110001
00000010,1111010100,10011111
10001111,0010100111,10110001
10111011,0000101100,01011010
10000010,1001011001,01011110
10001001,1111101111,11110011
10001011,1110111000,11000111
00001110,1010011101,01011101
01100001,1011111110,00111001
10101000,1010110001,00010101
00000001,1011010100,11110001
10100000,0011100011,10000001
11111001,1010100110,01110010
10101101,1101000101,10000000
00000011,0101000001,00011001
00101010,1111000111,10100101
00010100,1110000011,01110111
10001001,0111010010,01011010
10111100,0100111111,01100101
11000011,1010010111,01100111
10001110,0100111100,11101010
00011100,1100001100,00010011
01001111,0101001001,11000010
01100001,0101001111,00001101
01100101,1101100010,11100110
11100000,0101000100,11100101
01111100,1001000100,00001001
01010010,0001000010,01111111
11101000,1001010101,00110011
10100110,0000010000,10000010
00000011,0100101011,00111001
01101001,0010100100,11011010
00000101,1000111001,01010010
00001110,1101000001,00011001
10000110,1010111100,00011100
00010000,1001100000,00001100
00010010,0010000111,11010110
01011011,1101000110,01100110
01100011,1001001111,00001100
01111111,1101000011,11101111
11100001,0111011011,00100011
10111001,1111101001,11101001
01011011,1111100001,11111110
10100110,1000100100,10111011
10101100,1000010111,10010110
10010001,0000101111,00011111
00100010,0001110010,00010101
01100101,1000010000,11110111
01101111,1111110100,00010000
11010100,1101001011,00001110
01100111,1100110100,00110000
00001011,0010111100,10101011
00111110,1111111000,10111100
11111110,0010101111,00000111
10110100,0100010101,00111001
01011011,0100000010,01111101
01110011,1001111010,10101010
00110000,1100110110,10010111
01010100,0001101100,01001011
10101101,1100011111,11101011
01010101,1101100111,00011000
10000110,0010001100,11111111
00000010,0000010001,01001000
01101011,1000010010,10100111
10010010,0010111010,01001001
01101001,0110000111,01001011
01100110,0110001100,01100101
10000001,1011110111,01110100
00011000,0111110001,00010111
01100010,1110110000,11001000
10100100,1110111101,10010110
10101011,0110101100,11001001
11101001,0101011101,10111000
10110000,0011111111,11000000
00010100,1010001101,01001000
01000101,1100011010,01101001
00111110,1001001110,00100100
10000110,1111110000,00010001
01000010,1000110011,10011000
01001001,0011110111,01001101
10010110,0001000000,11101110
11001111,0000101110,10011010
01001101,1001111111,01100101
00101001,1110000100,10111100
01101010,1001110110,10110001
01101110,0010101000,01011000
01100011,0100010110,11110101
10001110,0110001010,01100000
10111000,1101110101,11110110
00010001,1001110001,00000110
10010110,1110011001,00111011
10110010,0100111011,00101000
00011000,0111100111,00000111
01011111,0000100001,00010111
11011000,1010111001,11100001
01000011,1000111110,01001111
10111111,1110101010,10011000
00001111,1100100011,01010110
01011011,1111111100,00110101
01011000,1001000101,00001101
11101000,1001010010,01111001
00110010,1101000100,00111101
01101100,1111000100,10010100
01010011,0110001001,11010010
10010010,0111100111,01000100
11101010,0111011101,00100110
00111011,0100001001,10011100
01001011,0001011001,11100010
11101010,0010110000,00000001
00000100,0110010110,11000001
01111001,1000110001,00110010
11100011,0101001000,01011000
00110110,0001011101,01010010
00110001,1101101110,01010010
01101100,1100110100,11101011
11011011,0000000000,11111101
00110100,0101011110,11000010
00000010,1111000100,00011110
11100011,0010101111,00000110
10000101,1011110100,01010110
10010110,1001100110,01100010
11001111,1111010111,01101011
10001010,1100101001,10111010
00100010,1010101111,11101011
00001100,1100100100,11110110
10001001,1001111100,01110101
10111101,1101111101,11000000
00110100,0100010110,01000010
01010001,0001110010,11001101
01100011,1100000010,01101000
10000000,1000100111,10000000
01001011,1110010110,11001111
01010100,1111111101,00101011
01100111,1110000101,11010101
10010111,1111011011,00010100
10110000,0010011001,11010111
00000100,1110000011,01001110
10011111,1001001100,10000011
01101000,1001000011,00010111
00110000,1010000011,10111010
11111100,1011111111,01111101
01010101,0111110001,01011101
01101110,1010101101,00100000
01110001,1001000101,01110011
10111111,1010000111,10010011
00011110,1100110111,01000100
01011111,1110011001,10111010
10111011,0010000011,00000010
10111111,0101001111,11101110
11011100,0111100010,11011001
11011000,1101000111,01001101
00110011,1100110011,01110111
01100111,0100011100,00000110
00001110,1010101101,00111100
10011000,1011100110,11011100
01111000,0101011101,11000000
00010111,1111100111,10110000
00111001,1100000010,10001000
00010110,1000011001,01010101
00001100,1011101100,00011100
10001100,1100111111,01101100
11000001,0101010010,00001000
10110110,0010011011,10100001
00001111,0001000110,00001100
00011000,0011111011,11100101
10001000,0100010010,10100001
00010110,1010001111,00000101
01010001,0001111000,00111011
11101001,1011001100,10001000
11100101,1110011000,00101001
00110111,0010111100,10100110
01000010,0110100110,00111110
01110010,1001110111,11110101
11011000,1100110110,00110001
11110000,0000010101,11001000
11100101,0010000011,10000011
10010111,0000001111,00101011
10101011,0010011111,00100010
11001001,0010001100,10010010
01000101,1100001000,11101110
10110001,1001101110,11010100
11100111,0111101111,01110111
01111001,1101101001,11110011
00011110,0000110101,11100000
01000101,1011001010,11110000
11000101,0101000100,01110101
00100100,1001100000,01111011
00100111,1010100101,01100001
01101001,1100001101,01010011
00001110,0100111011,11000110
00111011,1010011111,01111010
01111101,0011111101,01011000
00011100,0110110001,00110100
01111011,0100111110,10000011
10011001,1000100010,00000110
10001011,0100011001,11000100
11000010,1011101110,10111010
01110001,1101001011,01001111
01011110,0000010001,11011001
00101101,1011011001,00111010
00111011,0000100111,00001101
11100110,1101100001,10001101
01110001,0101011011,00101010
00010110,0100101100,11100000
11101110,0110001110,11111001
11011100,0111111111,10010111
01001100,0111000100,10001000
11101010,1011110000,00000011
11010100,1101000100,10011011
00010110,1011000111,11000101
11111010,0110111111,00100011
00010001,0110110000,00100011
01111010,1111111001,00101100
01100000,1110100111,00110010
01101010,0000111010,11111110
11100000,0101110111,11011001
00010100,0000000101,10010110
00100101,1001101000,01100110
11110110,0111100110,10010100
01101010,0000101111,11111011
00000100,0010111111,00001110
01111001,0100011000,11111111
00111001,0001101110,10011101
00110110,1001011101,01110110
10110010,0111011000,01110001
10011011,1010011001,11101101
00110101,0010110110,00010111
10111001,1110001011,10011101
11011101,1100100100,11110100
10011100,1010010010,00100101
01001001,0000000110,10001010
01110111,0000100010,00001100
01100011,1100101101,00011110
01010011,0100110110,11100101
10010100,0111000100,10010111
01000101,1011110010,00100111
01111001,1001001101,00011110
00100000,1111101010,01100010
11101010,1010111100,10101011
01010001,0001010011,00100100
10101101,0101001111,10110100
01110000,0010100110,11111110
10010001,0010010111,00111101
00110100,1111100001,11001101
01101000,0011110111,00111001
10110010,1011110000,10010111
11010000,1101111101,11100100
01001100,0110101111,00110101
11011010,1111101110,00110011
00010111,0100001000,11000010
01001001,1000000100,10001000
01010111,0000100011,10101101
10111111,1011001000,10001110
01111100,0000100000,10101000
00010000,1101100111,10000011
01000001,1110100100,11111110
10100000,0000000001,10111011
10001000,1101101011,01111001
00011101,0110110110,01110001
11110001,0001010110,01101110
00010101,1011110111,10001000
10000100,1110100011,00101100
10110101,1110001110,01101110
01100100,0011011111,01110100
01101011,0101110001,01111110
00100011,0111100011,10011111
10011011,1110000100,11101011
01010101,1100101100,01111111
00101010,1010110100,11011011
11001111,0110010111,10101001
00010100,1010011111,00001111
10010000,0101111011,10000101
00010111,1111100000,00001000
00000010,0110011010,11010110
10111010,0010110011,11001000
01010011,0111000100,10110010
11000001,1101000011,01100000
00110100,1001101001,01110010
11000100,0001000100,00101000
10011011,1100110111,11011010
00001101,0010000011,00110111
10111010,0100100011,10001001
01001000,0111011110,00011110
11100001,1001001000,00010001
01001011,1010011001,01011100
00110101,1011100100,10001110
00010001,1110000111,11010000
00110010,0000111101,10000101
11101101,0101101001,00110001
00110101,0101011011,11111011
11000011,1111011101,01010111
10110001,1101110011,00101110
11101110,1101101100,01000001
00000000,1100101110,01111011
10001110,0110010110,10110110
10000000,1010011111,01111101
01000010,0111000110,01101000
00010000,0100110011,01000011
11001010,0001000010,11111001
11101011,0101010110,00011010
00100000,1111001010,01000010
10000000,0011000111,11001100
10101000,1101001111,10110100
10001111,1101010100,11100111
10101011,1000000001,00001001
00110000,1001011000,10011010
10001110,0111000110,10000101
01001110,1100111111,11010101
00010111,1010011101,10001101
00110001,0001001001,11101011
01001000,1101100110,01110011
00101111,0101110010,11100000
00000000,0100111111,01000011
11010001,1001101101,01101111
01010001,1100011100,10110110
01100000,1010011111,11100011
00100101,1001010000,00110001
10110000,0110101011,00101110
01001101,0111111010,10101011
11110001,1101100111,00010011
11100110,0110001001,11000111
11010100,0001110101,00000011
10001011,0100011000,00001101
01000101,0011100110,11001111
01011010,0100101001,01000111
01100011,0111010010,10000011
11101011,0110110010,00101101
00100011,1010110100,10001100
01101110,0110001011,00011011
00011001,1101100001,00011011
11000011,0000101010,11100010
10100100,0000100011,11101110
10010111,0000011000,11000101
11111000,1011100110,11000100
11001111,0001011001,00000101
10100010,0111000011,01010110
00010000,1001110010,10000110
10111001,1101010001,00110100
11111111,1000010110,11000010
00001100,0110000100,11111010
11110001,0111000110,10101111
00101011,0001000001,00001011
10111001,1100111001,00110010
11101010,0100001011,11110000
01011011,0000111101,01001100
00001111,0011111001,00111011
10100000,0101001101,01111110
11010011,1011100110,11100110
11101000,0110101101,10001110
00100010,0011110011,00011001
11100100,1001111110,00010001
01011010,1110101000,01001111
00111100,0001010001,01110010
11100000,0100101111,10011000
01100101,1111011100,10011110
01000100,0011110001,10000011
01100111,0110110000,10110010
00110011,0011111001,11011101
01101100,1101111110,01101011
01011110,0010010000,10010000
10101010,1000100111,01101101
01000011,0000011001,01101010
11100101,0100000110,11101111
10000010,1011000110,01101100
00000100,0101101111,01000001
10011111,0001011101,10101001
10101010,1001000010,00000111
10110010,0001100010,00000101
11001101,1010011010,10111011
00111011,0101001001,11101110
00101010,1010100111,01100011
00001111,1000101010,00111001
10111100,0010100101,10111110
11101001,1100010111,01001000
10101100,1001111110,11011101
10101011,0100010011,10111000
00011010,1010010001,10110000
10010111,0110100010,00111010
01001110,1111111011,10111011
11010001,1000001010,00011010
01011001,0000101001,11111111
00111010,1111110100,01011010
10000010,1010101011,10101100
10000010,0100011110,11110001
01000110,0111100101,00000010
11010111,1000001001,01011011
11111011,1001001011,10101010
10001010,0000011110,01001001
11111110,0101101111,00011101
10000101,1101101101,10000100
11000101,1101110111,10001000
11011110,0100010001,01011111
00010111,1100001000,10000000
01111000,0010001110,01010110
00011110,1110000011,01001101
11001101,0010010000,10111001
01001010,1001101001,10001010
01110101,0011110101,11010000
01000111,0101010000,01100000
01010100,1110101110,00010011
11101100,1100101100,10011010
10100011,1001101010,01111110
00011001,0011100110,01011010
11110101,0010101000,10011011
11100110,1011011011,11011110
00100111,1110000110,00110000
10111001,1101001110,00101011
00000000,0101011011,10001101
11001000,1001100001,01011111
11110011,0010010100,00000101
00111010,1011101000,01010101
01010100,0001101010,11011111
00111001,1110100101,10100111
01111110,1100011000,11000110
00001010,0001110011,00100011
10110100,1001011000,11011001
10100100,0110101100,10111000
11010000,0010111110,00010011
10010010,0001011110,11010110
01011001,0011100110,11101010
01001010,1000111101,10000100
10011001,0010011010,10111001
00101111,0101100101,11000011
11000100,1111000101,11101101
11011001,0001001111,11000010
10100011,1110011011,11111100
01111101,0110100001,10111100
01000100,1000010001,01111000
10111101,0001010111,11010000
01100101,0010110110,10101000
00001011,1101100001,00000001
01101011,1011111000,00011111
11110001,1100110001,10001000
00111000,1110101010,01110000
00001001,0001110011,01111101
10001001,1100101100,10101000
00000001,1001101111,01100001
10110111,0100111101,00101101
00111000,0010001110,11100110
00110001,0001101111,00110111
11111100,1100001000,10001100
10011001,1101101001,01101001
01101010,1011000101,11100101
00100110,1101100000,01111010
11110100,1001001011,10100010
00000110,1100111110,10000110
11111100,1111000110,01100001
00000011,1010001001,11100111
10100001,1000000111,11001111
00001001,0100010110,11010011
00000110,0010010001,01100000
11110010,1111111110,10110100
10101001,1101001001,01110000
11011010,0101010111,10000001
01110111,1001111010,11001111
10100000,1001110100,00110100
01010110,0011011100,10101111
00010111,1101100100,11001000
00001011,0111100001,01101011
00111110,0010100000,00000000
11001111,0100011100,01010101
01001010,1111000100,10100100
11000011,0011101001,00010001
10000101,1010011110,00110110
11000010,0011001110,00011100
01010001,1011000100,10110111
01110111,0010010011,11001100
00110110,1010001100,11110100
00001001,0010000001,11000010
11110101,0111010000,01111010
00001011,0101010011,11000100
10110011,0010111100,00100101
10110110,1010110011,10000001
01000110,0001101100,11010001
10001111,0110101101,01100101
10110001,0010001000,01101010
10001010,1100011111,10000010
00100100,1100001111,01011111
10110001,0101111010,11010001
01001011,0000000110,01001111
10001001,1110110011,10010001
00111111,0110001101,10010001
01100011,1010110100,00011000
00100101,0000011001,11101010
01011101,1101110011,11001001
10010101,0100001100,10101111
00010001,1100000101,01011011
01100000,1010100101,00110100
00100100,1100100100,00100100
00100001,1101101000,11000011
01100010,1011000001,10100010
11001010,0100011110,10111101
01010001,1011110011,01011100
00111001,1011110100,11011110
00011110,1101010111,01000010
00010001,1001100111,01001001
00101001,1101010001,11000111
00011111,1001100010,00011110
10100101,1100100100,11001101
11000101,0100010110,11101011
00111001,0111000010,10010010
00100101,0101111010,10010001
01011001,1001011110,00011000
11110001,0110111001,01110110
10010001,0010001001,11101011
00011001,1110000100,11001110
11001011,0111010101,10111000
10010110,0001111001,11110001
10101110,1111110011,10100111
01110000,0111100010,11111001
00110101,1001101110,00010111
00101011,1100000110,01010111
11011000,1011100000,00101010
01101110,1000101010,11110000
00111010,1010001001,11110010
00000100,1000111101,10110000
11101101,0000110100,00011100
00011011,1011010100,11100111
10001100,0000100100,10110100
10101010,1010011000,00010011
01010110,0111011010,10001100
00110010,0000101011,10000010
01010000,1011100101,00011001
10000010,0111101001,11101110
01000010,1100011001,01001010
01000011,0100111101,11001010
11001010,1100100111,11010001
00001100,0011111001,00111010
10011100,0110111100,11011000
00000110,0100000010,11000110
11010001,0001010110,11000110
10100001,0100101110,10111100
10000111,0010110011,00000111
10001000,0001000000,11111010
11001001,0100111000,01010010
10111010,0101010010,01010001
11010000,0101100110,11111110
10100110,0000010010,10100100
00101100,0000011101,10010100
00001000,1011101000,11110000
01011011,1100011101,01111010
10100110,1100000000,10011110
11001001,1001001110,00001110
10011011,1101011010,00111110
11100011,0110000101,10010100
10000111,0000111010,01110010
01111000,1011011101,01011000
00111100,1110111001,00011110
10000000,0011110011,00000000
00111111,0111000111,00010001
10100110,1000110010,11000110
10001011,1110011100,10001111
11001111,1010011111,11101011
00101101,0011010101,00000100
10100111,0010000010,00000111
11000101,1111010100,10100010
01011100,1001001111,11011010
10111001,1111001110,01100110
01000011,0011100110,01001111
11111110,1101101001,11001010
01110101,1110100000,11101011
01100001,0100101011,11101010
10101011,1100110001,01101000
11110111,0001110000,01111101
10010100,0100000011,10001100
01100011,1010001110,01100011
10101001,0001001111,00010001
11110001,0001100110,11100010
11011101,1011100111,11001110
00000110,1111110111,11000111
00011110,0011101101,00001001
10010110,0011011100,10011101
11100011,0111000010,10000100
00111000,0101001111,00000001
10010101,1100010011,11010111
00110011,1000011000,00101100
10001011,0011000001,00101101
10101111,0110100111,11011001
10101100,0100010111,10000000
10010011,0011000000,01001001
11001110,1111011110,11110100
01111110,0010101100,01101110
00101100,1001010000,01001000
00111000,1100001001,01011010
00100001,0000001000,10000111
11111101,0000100011,00100110
01011000,0001101000,11100101
01001010,1110000000,11000111
01101011,1011011111,10000110
01001010,1110001100,00100100
11010010,1111110111,00110011
00011010,0001110000,01011001
10010010,0010100010,11010100
11101111,1110100101,01111101
11110110,0100110111,01000000
11011100,1001101010,01110000
01000100,0011000011,01111110
11111010,0001111110,01110000
00111101,0101010011,01110011
00011110,1011111011,01100001
11010100,1111101000,00100100
01101101,0110111111,01100100
00101001,0011101001,01001010
01111101,1101011011,11110001
10010001,1111010011,10001110
11110001,0110110000,11111101
10010101,1111010101,11101000
01110010,1010001101,11001000
00111111,0000010000,01100011
10101101,0101001111,10110100
11100111,0000101111,01001011
11101101,1111011000,00100001
11010111,1000110000,01010101
10110000,0100010110,01000001
11010111,0010001111,11010010
00111000,0010010101,11111100
11011110,0001111101,01010010
01110100,1101101100,00000111
10100001,0010101001,11000000
00110111,0110000011,00011001
00001101,0001110000,10000101
10111010,0000000111,10101100
11001111,0111111000,11100000
00000001,0111010001,11001111
01100111,1010111000,10010110
11010101,1000100111,11101110
01010011,0110010101,01101010
00110011,1000010111,11011010
00101111,0100100101,01110001
00010100,0111100000,10010100
11010010,1110111001,11101010
10010001,0100100001,01000101
00101010,0010011100,11001001
00101001,0001111111,10111110
01011110,0010010011,11110111
00010111,0100100111,11111001
10111111,1111100000,00101000
11111010,0000010000,00010111
00001110,1100000100,10111011
01100101,0111111010,11001101
10100000,0110000000,00110110
00011110,0110101100,01110010
11010000,1101001111,10100011
01101110,0100000110,10000101
11000100,0110100001,00101110
10100000,0010111001,11111100
11111001,1100100110,00011111
01111001,0011011110,10101000
10001110,1011011001,10011101
01111100,1011111001,00111000
11000011,0000000101,00010100
10100010,1100010001,11110110
01001101,1011111000,11101111
10101001,0011101001,11001100
10000011,1010001011,00010101
00111010,0000110001,10100000
01000000,0001000000,01000110
11110110,1000110010,11011100
00101111,1011100010,00111001
10110010,1010001010,10101010
00101100,0111110100,11110101
11011001,1111101110,01011110
01000001,1110100101,01111011
11101000,1001111101,01100111
10100111,0100110000,01101000
00101011,1001010101,11101101
00001001,0100111010,01110100
00101001,0011001010,10110011
10000100,0011000010,11001101
10011100,1010011001,00110000
01010110,0111000101,00110101
01101001,0101111011,10100111
11100010,1011100111,10011001
00110100,1111111101,10110011
11000000,1101001100,11011011
11100011,0000111011,11100010
11100000,0110001011,10110101
01111000,0001011000,10000100
10111111,0101011110,01100110
10100010,1000101101,01110001
00101001,0010111010,00110100
00011001,0110110001,10100100
01011010,0101000010,00100110
11011101,0111101011,00100110
10001101,1111101110,11110111
01010000,1000011100,00011001
10111101,1001110110,00110011
01000101,1100001101,10100110
10000100,1110000110,01000100
01000111,0110001000,00101111
00000100,1111101000,10001001
01100110,1000011101,10100011
01110011,1111111111,11000110
10110010,1011101011,00001101
00001110,0011100001,10100001
00011111,0011111111,11100001
11001000,0000110110,11110000
00111010,0100011010,00010001
11110011,1101100110,00000011
11011010,0110001000,11101101
01101110,1000000010,01010010
00111000,1101001011,00101110
00010011,0010001100,10000010
01111111,1100000001,11011101
11011000,1101110100,00000011
00001001,0000111001,10001101
